team_id,gw,id,position,multiplier
1274192,5,579,11,2
1274192,5,353,12,0
1274192,5,268,13,0
1274192,5,237,14,0
1274192,5,259,15,0
1274192,6,200,1,1
1274192,6,275,2,1
1274192,6,128,3,1
1274192,6,237,4,1
1274192,6,233,5,1
1274192,6,419,6,1
1274192,6,482,7,1
1274192,6,399,8,1
1274192,6,215,9,1
1274192,6,579,10,2
1274192,6,413,11,1
1274192,6,80,12,0
1274192,6,450,13,0
1274192,6,56,14,0
1274192,6,245,15,0
1274192,7,353,1,1
1274192,7,56,2,1
1274192,7,76,3,1
1274192,7,259,4,1
1274192,7,33,5,1
1274192,7,240,6,1
1274192,7,289,7,1
1274192,7,272,8,1
1274192,7,413,9,2
1274192,7,579,10,1
1274192,7,450,11,1
1274192,7,80,12,0
1274192,7,268,13,0
1274192,7,245,14,0
1274192,7,237,15,0
1274192,8,80,1,1
1274192,8,56,2,1
1274192,8,237,3,1
1274192,8,259,4,1
1274192,8,76,5,1
1274192,8,245,6,1
1274192,8,289,7,1
1274192,8,272,8,1
1274192,8,413,9,2
1274192,8,579,10,1
1274192,8,450,11,1
1274192,8,353,12,0
1274192,8,268,13,0
1274192,8,33,14,0
1274192,8,240,15,0
1274192,9,80,1,1
1274192,9,76,2,1
1274192,9,237,3,1
1274192,9,259,4,1
1274192,9,33,5,1
1274192,9,233,6,2
1274192,9,289,7,1
1274192,9,272,8,1
1274192,9,413,9,1
1274192,9,213,10,1
1274192,9,450,11,1
1274192,9,353,12,0
1274192,9,268,13,0
1274192,9,56,14,0
1274192,9,245,15,0
1274192,10,353,1,1
1274192,10,76,2,1
1274192,10,237,3,1
1274192,10,259,4,1
1274192,10,56,5,1
1274192,10,138,6,1
1274192,10,33,7,1
1274192,10,233,8,2
1274192,10,289,9,1
1274192,10,413,10,1
1274192,10,213,11,1
1274192,10,80,12,0
1274192,10,268,13,0
1274192,10,450,14,0
1274192,10,245,15,0
1274192,11,353,1,1
1274192,11,56,2,1
1274192,11,76,3,1
1274192,11,237,4,1
1274192,11,421,5,1
1274192,11,233,6,1
1274192,11,419,7,1
1274192,11,359,8,2
1274192,11,413,9,1
1274192,11,213,10,1
1274192,11,450,11,1
1274192,11,80,12,0
1274192,11,33,13,0
1274192,11,259,14,0
1274192,11,245,15,0
1274192,12,353,1,1
1274192,12,76,2,1
1274192,12,237,3,1
1274192,12,56,4,1
1274192,12,142,5,1
1274192,12,359,6,1
1274192,12,261,7,1
1274192,12,233,8,2
1274192,12,419,9,1
1274192,12,413,10,1
1274192,12,213,11,1
1274192,12,80,12,0
1274192,12,421,13,0
1274192,12,450,14,0
1274192,12,245,15,0
1274192,13,353,1,1
1274192,13,76,2,1
1274192,13,237,3,1
1274192,13,142,4,1
1274192,13,421,5,1
1274192,13,261,6,1
1274192,13,233,7,2
1274192,13,419,8,1
1274192,13,413,9,1
1274192,13,213,10,1
1274192,13,450,11,1
1274192,13,80,12,0
1274192,13,56,13,0
1274192,13,359,14,0
1274192,13,245,15,0
1274192,14,353,1,1
1274192,14,56,2,1
1274192,14,76,3,1
1274192,14,237,4,1
1274192,14,421,5,1
1274192,14,261,6,1
1274192,14,233,7,1
1274192,14,359,8,2
1274192,14,419,9,1
1274192,14,413,10,1
1274192,14,450,11,1
1274192,14,80,12,0
1274192,14,142,13,0
1274192,14,213,14,0
1274192,14,245,15,0
1274192,15,353,1,1
1274192,15,361,2,1
1274192,15,237,3,1
1274192,15,56,4,1
1274192,15,142,5,1
1274192,15,359,6,1
1274192,15,261,7,2
1274192,15,233,8,1
1274192,15,419,9,1
1274192,15,450,10,1
1274192,15,205,11,1
1274192,15,80,12,0
1274192,15,421,13,0
1274192,15,595,14,0
1274192,15,245,15,0
1274192,16,353,1,1
1274192,16,256,2,1
1274192,16,237,3,1
1274192,16,142,4,1
1274192,16,421,5,1
1274192,16,138,6,1
1274192,16,261,7,1
1274192,16,233,8,2
1274192,16,419,9,1
1274192,16,450,10,1
1274192,16,205,11,1
1274192,16,80,12,0
1274192,16,56,13,0
1274192,16,595,14,0
1274192,16,245,15,0
1274192,17,353,1,1
1274192,17,259,2,1
1274192,17,127,3,1
1274192,17,237,4,1
1274192,17,142,5,1
1274192,17,261,6,2
1274192,17,233,7,1
1274192,17,419,8,1
1274192,17,138,9,1
1274192,17,421,10,1
1274192,17,450,11,1
1274192,17,80,12,0
1274192,17,205,13,0
1274192,17,595,14,0
1274192,17,245,15,0
1274192,18,353,1,1
1274192,18,259,2,1
1274192,18,127,3,1
1274192,18,237,4,1
1274192,18,142,5,1
1274192,18,245,6,1
1274192,18,255,7,2
1274192,18,233,8,1
1274192,18,558,9,1
1274192,18,138,10,1
1274192,18,40,11,1
1274192,18,80,12,0
1274192,18,450,13,0
1274192,18,595,14,0
1274192,18,365,15,0
1274192,19,559,1,1
1274192,19,127,2,1
1274192,19,142,3,1
1274192,19,259,4,1
1274192,19,256,5,1
1274192,19,138,6,1
1274192,19,255,7,1
1274192,19,558,8,1
1274192,19,359,9,2
1274192,19,22,10,1
1274192,19,40,11,1
1274192,19,80,12,0
1274192,19,450,13,0
1274192,19,595,14,0
1274192,19,245,15,0
1274192,20,146,1,1
1274192,20,259,2,1
1274192,20,127,3,1
1274192,20,256,4,1
1274192,20,237,5,1
1274192,20,245,6,1
1274192,20,359,7,1
1274192,20,362,8,1
1274192,20,240,9,2
1274192,20,450,10,1
1274192,20,413,11,1
1274192,20,80,12,0
1274192,20,255,13,0
1274192,20,595,14,0
1274192,20,144,15,0
1274192,21,408,1,1
1274192,21,127,2,1
1274192,21,259,3,1
1274192,21,256,4,1
1274192,21,138,5,1
1274192,21,255,6,1
1274192,21,420,7,1
1274192,21,359,8,1
1274192,21,22,9,1
1274192,21,450,10,1
1274192,21,413,11,2
1274192,21,559,12,0
1274192,21,142,13,0
1274192,21,595,14,0
1274192,21,245,15,0
1274192,22,353,1,1
1274192,22,122,2,1
1274192,22,256,3,1
1274192,22,555,4,1
1274192,22,584,5,1
1274192,22,289,6,1
1274192,22,137,7,1
1274192,22,255,8,1
1274192,22,362,9,1
1274192,22,468,10,1
1274192,22,357,11,2
1274192,22,559,12,0
1274192,22,420,13,0
1274192,22,595,14,0
1274192,22,245,15,0
1274192,23,559,1,1
1274192,23,122,2,1
1274192,23,256,3,1
1274192,23,259,4,1
1274192,23,584,5,1
1274192,23,255,6,2
1274192,23,289,7,1
1274192,23,22,8,1
1274192,23,420,9,1
1274192,23,357,10,1
1274192,23,468,11,1
1274192,23,353,12,0
1274192,23,137,13,0
1274192,23,595,14,0
1274192,23,245,15,0
1274192,24,559,1,1
1274192,24,23,2,1
1274192,24,256,3,1
1274192,24,259,4,1
1274192,24,420,5,1
1274192,24,240,6,1
1274192,24,154,7,1
1274192,24,255,8,1
1274192,24,22,9,1
1274192,24,468,10,1
1274192,24,357,11,2
1274192,24,353,12,0
1274192,24,584,13,0
1274192,24,595,14,0
1274192,24,245,15,0
1274192,25,270,1,2
1274192,25,584,2,1
1274192,25,256,3,1
1274192,25,259,4,1
1274192,25,555,5,1
1274192,25,420,6,1
1274192,25,240,7,1
1274192,25,154,8,1
1274192,25,255,9,1
1274192,25,468,10,1
1274192,25,357,11,1
1274192,25,353,12,0
1274192,25,22,13,0
1274192,25,595,14,0
1274192,25,245,15,0
1076837,1,69,1,1
1076837,1,241,2,1
1076837,1,252,3,1
1076837,1,288,4,1
1076837,1,233,5,2
1076837,1,250,6,1
1076837,1,422,7,1
1076837,1,277,8,1
1076837,1,189,9,1
1076837,1,296,10,1
1076837,1,337,11,1
1076837,1,146,12,0
1076837,1,14,13,0
1076837,1,188,14,0
1076837,1,302,15,0
1076837,2,69,1,1
1076837,2,14,2,1
1076837,2,288,3,1
1076837,2,245,4,1
1076837,2,422,5,1
1076837,2,250,6,1
1076837,2,277,7,1
1076837,2,233,8,2
1076837,2,189,9,1
1076837,2,337,10,1
1076837,2,296,11,1
1076837,2,146,12,0
1076837,2,188,13,0
1076837,2,252,14,0
1076837,2,302,15,0
1076837,3,69,1,1
1076837,3,245,2,1
1076837,3,91,3,1
1076837,3,288,4,1
1076837,3,233,5,1
1076837,3,188,6,1
1076837,3,422,7,1
1076837,3,277,8,2
1076837,3,189,9,1
1076837,3,296,10,1
1076837,3,337,11,1
1076837,3,146,12,0
1076837,3,250,13,0
1076837,3,252,14,0
1076837,3,14,15,0
1076837,4,69,1,1
1076837,4,91,2,1
1076837,4,361,3,1
1076837,4,288,4,1
1076837,4,422,5,1
1076837,4,250,6,1
1076837,4,277,7,1
1076837,4,233,8,1
1076837,4,188,9,1
1076837,4,189,10,1
1076837,4,413,11,2
1076837,4,146,12,0
1076837,4,296,13,0
1076837,4,245,14,0
1076837,4,14,15,0
1076837,5,69,1,1
1076837,5,56,2,1
1076837,5,429,3,1
1076837,5,370,4,1
1076837,5,144,5,1
1076837,5,482,6,1
1076837,5,419,7,1
1076837,5,233,8,1
1076837,5,579,9,2
1076837,5,529,10,1
1076837,5,315,11,1
1076837,5,146,12,0
1076837,5,268,13,0
1076837,5,224,14,0
1076837,5,491,15,0
1076837,6,146,1,1
1076837,6,56,2,1
1076837,6,429,3,1
1076837,6,224,4,1
1076837,6,233,5,2
1076837,6,482,6,1
1076837,6,144,7,1
1076837,6,419,8,1
1076837,6,579,9,1
1076837,6,315,10,1
1076837,6,529,11,1
1076837,6,69,12,0
1076837,6,491,13,0
1076837,6,268,14,0
1076837,6,370,15,0
1076837,7,146,1,1
1076837,7,56,2,1
1076837,7,429,3,1
1076837,7,370,4,1
1076837,7,233,5,1
1076837,7,22,6,1
1076837,7,144,7,1
1076837,7,419,8,1
1076837,7,579,9,2
1076837,7,315,10,1
1076837,7,529,11,1
1076837,7,69,12,0
1076837,7,491,13,0
1076837,7,482,14,0
1076837,7,224,15,0
1076837,8,69,1,1
1076837,8,56,2,1
1076837,8,224,3,1
1076837,8,370,4,1
1076837,8,233,5,1
1076837,8,22,6,1
1076837,8,482,7,1
1076837,8,359,8,2
1076837,8,579,9,1
1076837,8,315,10,1
1076837,8,413,11,1
1076837,8,146,12,0
1076837,8,429,13,0
1076837,8,144,14,0
1076837,8,491,15,0
1076837,9,146,1,1
1076837,9,491,2,1
1076837,9,429,3,1
1076837,9,370,4,1
1076837,9,233,5,1
1076837,9,144,6,1
1076837,9,482,7,1
1076837,9,359,8,2
1076837,9,261,9,1
1076837,9,579,10,1
1076837,9,413,11,1
1076837,9,69,12,0
1076837,9,315,13,0
1076837,9,224,14,0
1076837,9,56,15,0
1076837,10,334,1,1
1076837,10,429,2,1
1076837,10,56,3,1
1076837,10,491,4,1
1076837,10,359,5,1
1076837,10,482,6,1
1076837,10,261,7,1
1076837,10,233,8,2
1076837,10,579,9,1
1076837,10,413,10,1
1076837,10,315,11,1
1076837,10,69,12,0
1076837,10,144,13,0
1076837,10,370,14,0
1076837,10,224,15,0
1076837,11,334,1,1
1076837,11,491,2,1
1076837,11,429,3,1
1076837,11,224,4,1
1076837,11,233,5,2
1076837,11,144,6,1
1076837,11,359,7,1
1076837,11,261,8,1
1076837,11,583,9,1
1076837,11,579,10,1
1076837,11,413,11,1
1076837,11,69,12,0
1076837,11,482,13,0
1076837,11,370,14,0
1076837,11,56,15,0
1076837,12,334,1,1
1076837,12,491,2,1
1076837,12,56,3,1
1076837,12,370,4,1
1076837,12,233,5,1
1076837,12,144,6,1
1076837,12,359,7,2
1076837,12,261,8,1
1076837,12,583,9,1
1076837,12,579,10,1
1076837,12,413,11,1
1076837,12,69,12,0
1076837,12,482,13,0
1076837,12,429,14,0
1076837,12,224,15,0
1076837,13,69,1,1
1076837,13,429,2,1
1076837,13,491,3,1
1076837,13,224,4,1
1076837,13,144,5,1
1076837,13,230,6,2
1076837,13,261,7,1
1076837,13,233,8,1
1076837,13,205,9,1
1076837,13,413,10,1
1076837,13,583,11,1
1076837,13,334,12,0
1076837,13,482,13,0
1076837,13,56,14,0
1076837,13,370,15,0
1076837,14,69,1,1
1076837,14,224,2,1
1076837,14,429,3,1
1076837,14,370,4,1
1076837,14,233,5,1
1076837,14,144,6,1
1076837,14,230,7,2
1076837,14,261,8,1
1076837,14,583,9,1
1076837,14,205,10,1
1076837,14,413,11,1
1076837,14,334,12,0
1076837,14,482,13,0
1076837,14,491,14,0
1076837,14,56,15,0
1076837,15,334,1,1
1076837,15,23,2,1
1076837,15,491,3,1
1076837,15,370,4,1
1076837,15,56,5,1
1076837,15,233,6,2
1076837,15,230,7,1
1076837,15,261,8,1
1076837,15,450,9,1
1076837,15,205,10,1
1076837,15,413,11,1
1076837,15,69,12,0
1076837,15,482,13,0
1076837,15,144,14,0
1076837,15,429,15,0
1076837,16,334,1,1
1076837,16,477,2,1
1076837,16,23,3,1
1076837,16,491,4,1
1076837,16,429,5,1
1076837,16,144,6,1
1076837,16,482,7,1
1076837,16,261,8,1
1076837,16,233,9,2
1076837,16,413,10,1
1076837,16,450,11,1
1076837,16,69,12,0
1076837,16,359,13,0
1076837,16,370,14,0
1076837,16,205,15,0
1076837,17,69,1,1
1076837,17,477,2,1
1076837,17,429,3,1
1076837,17,23,4,1
1076837,17,491,5,1
1076837,17,144,6,1
1076837,17,261,7,1
1076837,17,233,8,2
1076837,17,205,9,1
1076837,17,413,10,1
1076837,17,450,11,1
1076837,17,334,12,0
1076837,17,482,13,0
1076837,17,359,14,0
1076837,17,370,15,0
1076837,18,143,1,1
1076837,18,429,2,1
1076837,18,370,3,1
1076837,18,23,4,1
1076837,18,359,5,1
1076837,18,261,6,1
1076837,18,138,7,1
1076837,18,233,8,2
1076837,18,40,9,1
1076837,18,413,10,1
1076837,18,450,11,1
1076837,18,69,12,0
1076837,18,477,13,0
1076837,18,491,14,0
1076837,18,144,15,0
1076837,19,69,1,1
1076837,19,23,2,1
1076837,19,370,3,1
1076837,19,491,4,1
1076837,19,361,5,1
1076837,19,261,6,1
1076837,19,359,7,2
1076837,19,138,8,1
1076837,19,144,9,1
1076837,19,40,10,1
1076837,19,413,11,1
1076837,19,143,12,0
1076837,19,477,13,0
1076837,19,233,14,0
1076837,19,450,15,0
1076837,20,143,1,1
1076837,20,477,2,1
1076837,20,370,3,1
1076837,20,361,4,1
1076837,20,233,5,2
1076837,20,261,6,1
1076837,20,359,7,1
1076837,20,138,8,1
1076837,20,144,9,1
1076837,20,450,10,1
1076837,20,413,11,1
1076837,20,69,12,0
1076837,20,491,13,0
1076837,20,40,14,0
1076837,20,23,15,0
1076837,21,69,1,1
1076837,21,477,2,1
1076837,21,361,3,1
1076837,21,429,4,1
1076837,21,420,5,2
1076837,21,359,6,1
1076837,21,261,7,1
1076837,21,233,8,1
1076837,21,138,9,1
1076837,21,413,10,1
1076837,21,450,11,1
1076837,21,143,12,0
1076837,21,491,13,0
1076837,21,40,14,0
1076837,21,23,15,0
1076837,22,69,1,1
1076837,22,477,2,1
1076837,22,429,3,1
1076837,22,361,4,1
1076837,22,277,5,2
1076837,22,261,6,1
1076837,22,240,7,1
1076837,22,420,8,1
1076837,22,138,9,1
1076837,22,450,10,1
1076837,22,413,11,1
1076837,22,143,12,0
1076837,22,491,13,0
1076837,22,40,14,0
1076837,22,23,15,0
1076837,23,69,1,1
1076837,23,259,2,1
1076837,23,429,3,1
1076837,23,23,4,1
1076837,23,277,5,1
1076837,23,261,6,2
1076837,23,240,7,1
1076837,23,420,8,1
1076837,23,40,9,1
1076837,23,450,10,1
1076837,23,413,11,1
1076837,23,143,12,0
1076837,23,361,13,0
1076837,23,138,14,0
1076837,23,477,15,0
1076837,24,270,1,1
1076837,24,477,2,1
1076837,24,23,3,1
1076837,24,259,4,1
1076837,24,420,5,1
1076837,24,240,6,1
1076837,24,261,7,2
1076837,24,277,8,1
1076837,24,40,9,1
1076837,24,413,10,1
1076837,24,450,11,1
1076837,24,143,12,0
1076837,24,361,13,0
1076837,24,138,14,0
1076837,24,429,15,0
1076837,25,270,1,1
1076837,25,477,2,1
1076837,25,510,3,1
1076837,25,429,4,1
1076837,25,420,5,1
1076837,25,240,6,1
1076837,25,261,7,1
1076837,25,277,8,2
1076837,25,40,9,1
1076837,25,413,10,1
1076837,25,450,11,1
1076837,25,143,12,0
1076837,25,23,13,0
1076837,25,138,14,0
1076837,25,259,15,0
3875361,1,30,1,1
3875361,1,275,2,1
3875361,1,262,3,1
3875361,1,67,4,1
3875361,1,22,5,1
3875361,1,196,6,1
3875361,1,33,7,1
3875361,1,277,8,2
3875361,1,413,9,1
3875361,1,337,10,1
3875361,1,189,11,1
3875361,1,69,12,0
3875361,1,288,13,0
3875361,1,188,14,0
3875361,1,418,15,0
3875361,2,30,1,1
3875361,2,275,2,1
3875361,2,262,3,1
3875361,2,288,4,1
3875361,2,188,5,1
3875361,2,196,6,1
3875361,2,33,7,1
3875361,2,277,8,2
3875361,2,413,9,1
3875361,2,337,10,1
3875361,2,189,11,1
3875361,2,69,12,0
3875361,2,67,13,0
3875361,2,22,14,0
3875361,2,418,15,0
3875361,3,30,1,1
3875361,3,275,2,1
3875361,3,262,3,1
3875361,3,245,4,1
3875361,3,418,5,1
3875361,3,196,6,1
3875361,3,33,7,1
3875361,3,277,8,1
3875361,3,413,9,2
3875361,3,337,10,1
3875361,3,189,11,1
3875361,3,69,12,0
3875361,3,288,13,0
3875361,3,22,14,0
3875361,3,188,15,0
3875361,4,69,1,1
3875361,4,288,2,1
3875361,4,262,3,1
3875361,4,418,4,1
3875361,4,275,5,1
3875361,4,196,6,1
3875361,4,277,7,2
3875361,4,33,8,1
3875361,4,337,9,1
3875361,4,189,10,1
3875361,4,413,11,1
3875361,4,30,12,0
3875361,4,245,13,0
3875361,4,22,14,0
3875361,4,188,15,0
3875361,5,69,1,1
3875361,5,275,2,1
3875361,5,262,3,1
3875361,5,56,4,1
3875361,5,288,5,1
3875361,5,196,6,1
3875361,5,33,7,1
3875361,5,277,8,1
3875361,5,263,9,2
3875361,5,337,10,1
3875361,5,189,11,1
3875361,5,30,12,0
3875361,5,418,13,0
3875361,5,22,14,0
3875361,5,188,15,0
3875361,6,69,1,1
3875361,6,275,2,1
3875361,6,262,3,1
3875361,6,56,4,1
3875361,6,122,5,1
3875361,6,196,6,1
3875361,6,33,7,1
3875361,6,277,8,2
3875361,6,22,9,1
3875361,6,263,10,1
3875361,6,337,11,1
3875361,6,30,12,0
3875361,6,418,13,0
3875361,6,189,14,0
3875361,6,188,15,0
3875361,7,30,1,1
3875361,7,56,2,1
3875361,7,262,3,1
3875361,7,418,4,1
3875361,7,22,5,1
3875361,7,196,6,1
3875361,7,277,7,1
3875361,7,33,8,1
3875361,7,337,9,1
3875361,7,413,10,2
3875361,7,263,11,1
3875361,7,69,12,0
3875361,7,122,13,0
3875361,7,275,14,0
3875361,7,188,15,0
3875361,8,69,1,1
3875361,8,275,2,1
3875361,8,262,3,1
3875361,8,56,4,1
3875361,8,370,5,1
3875361,8,22,6,1
3875361,8,188,7,1
3875361,8,277,8,1
3875361,8,33,9,1
3875361,8,337,10,1
3875361,8,413,11,2
3875361,8,30,12,0
3875361,8,263,13,0
3875361,8,122,14,0
3875361,8,196,15,0
3875361,9,30,1,1
3875361,9,275,2,1
3875361,9,262,3,1
3875361,9,370,4,1
3875361,9,196,5,1
3875361,9,188,6,1
3875361,9,359,7,1
3875361,9,33,8,1
3875361,9,337,9,1
3875361,9,413,10,2
3875361,9,263,11,1
3875361,9,69,12,0
3875361,9,22,13,0
3875361,9,122,14,0
3875361,9,56,15,0
3875361,10,30,1,1
3875361,10,275,2,1
3875361,10,262,3,1
3875361,10,56,4,1
3875361,10,419,5,1
3875361,10,188,6,1
3875361,10,359,7,1
3875361,10,33,8,1
3875361,10,22,9,1
3875361,10,413,10,1
3875361,10,263,11,2
3875361,10,69,12,0
3875361,10,337,13,0
3875361,10,122,14,0
3875361,10,370,15,0
3875361,11,30,1,1
3875361,11,275,2,1
3875361,11,262,3,1
3875361,11,370,4,1
3875361,11,22,5,1
3875361,11,419,6,1
3875361,11,359,7,1
3875361,11,188,8,1
3875361,11,307,9,1
3875361,11,413,10,2
3875361,11,263,11,1
3875361,11,69,12,0
3875361,11,33,13,0
3875361,11,122,14,0
3875361,11,56,15,0
3875361,12,30,1,1
3875361,12,275,2,1
3875361,12,56,3,1
3875361,12,370,4,1
3875361,12,22,5,1
3875361,12,419,6,1
3875361,12,359,7,1
3875361,12,144,8,1
3875361,12,188,9,1
3875361,12,307,10,1
3875361,12,413,11,2
3875361,12,69,12,0
3875361,12,263,13,0
3875361,12,122,14,0
3875361,12,262,15,0
3875361,13,30,1,1
3875361,13,256,2,1
3875361,13,262,3,1
3875361,13,370,4,1
3875361,13,22,5,1
3875361,13,419,6,1
3875361,13,188,7,1
3875361,13,144,8,1
3875361,13,307,9,1
3875361,13,413,10,2
3875361,13,263,11,1
3875361,13,69,12,0
3875361,13,359,13,0
3875361,13,275,14,0
3875361,13,56,15,0
3875361,14,30,1,1
3875361,14,262,2,1
3875361,14,370,3,1
3875361,14,256,4,1
3875361,14,22,5,1
3875361,14,419,6,1
3875361,14,144,7,1
3875361,14,233,8,1
3875361,14,263,9,1
3875361,14,413,10,2
3875361,14,307,11,1
3875361,14,69,12,0
3875361,14,188,13,0
3875361,14,275,14,0
3875361,14,56,15,0
3875361,15,30,1,1
3875361,15,262,2,1
3875361,15,370,3,1
3875361,15,256,4,1
3875361,15,142,5,1
3875361,15,22,6,1
3875361,15,419,7,1
3875361,15,233,8,2
3875361,15,263,9,1
3875361,15,413,10,1
3875361,15,307,11,1
3875361,15,69,12,0
3875361,15,188,13,0
3875361,15,144,14,0
3875361,15,56,15,0
3875361,16,30,1,1
3875361,16,262,2,1
3875361,16,256,3,1
3875361,16,142,4,1
3875361,16,144,5,1
3875361,16,22,6,1
3875361,16,419,7,1
3875361,16,233,8,2
3875361,16,450,9,1
3875361,16,413,10,1
3875361,16,307,11,1
3875361,16,69,12,0
3875361,16,188,13,0
3875361,16,370,14,0
3875361,16,56,15,0
3875361,17,30,1,1
3875361,17,262,2,1
3875361,17,237,3,1
3875361,17,142,4,1
3875361,17,22,5,1
3875361,17,419,6,1
3875361,17,233,7,2
3875361,17,144,8,1
3875361,17,188,9,1
3875361,17,307,10,1
3875361,17,413,11,1
3875361,17,69,12,0
3875361,17,450,13,0
3875361,17,256,14,0
3875361,17,56,15,0
3875361,18,30,1,1
3875361,18,262,2,1
3875361,18,237,3,1
3875361,18,142,4,1
3875361,18,256,5,1
3875361,18,22,6,1
3875361,18,188,7,1
3875361,18,233,8,2
3875361,18,307,9,1
3875361,18,413,10,1
3875361,18,450,11,1
3875361,18,69,12,0
3875361,18,419,13,0
3875361,18,144,14,0
3875361,18,56,15,0
3875361,19,69,1,1
3875361,19,262,2,1
3875361,19,256,3,2
3875361,19,142,4,1
3875361,19,56,5,1
3875361,19,144,6,1
3875361,19,22,7,1
3875361,19,419,8,1
3875361,19,421,9,1
3875361,19,413,10,1
3875361,19,307,11,1
3875361,19,30,12,0
3875361,19,233,13,0
3875361,19,237,14,0
3875361,19,450,15,0
3875361,20,69,1,1
3875361,20,262,2,1
3875361,20,256,3,1
3875361,20,142,4,1
3875361,20,237,5,1
3875361,20,144,6,1
3875361,20,233,7,2
3875361,20,419,8,1
3875361,20,450,9,1
3875361,20,413,10,1
3875361,20,307,11,1
3875361,20,30,12,0
3875361,20,22,13,0
3875361,20,56,14,0
3875361,20,421,15,0
3875361,21,69,1,1
3875361,21,262,2,1
3875361,21,256,3,1
3875361,21,237,4,1
3875361,21,22,5,1
3875361,21,421,6,1
3875361,21,233,7,1
3875361,21,419,8,1
3875361,21,450,9,1
3875361,21,413,10,3
3875361,21,63,11,1
3875361,21,30,12,0
3875361,21,142,13,0
3875361,21,56,14,0
3875361,21,144,15,0
3875361,22,69,1,1
3875361,22,256,2,1
3875361,22,237,3,1
3875361,22,122,4,1
3875361,22,144,5,1
3875361,22,22,6,1
3875361,22,558,7,1
3875361,22,421,8,1
3875361,22,63,9,2
3875361,22,413,10,1
3875361,22,450,11,1
3875361,22,30,12,0
3875361,22,233,13,0
3875361,22,56,14,0
3875361,22,262,15,0
3875361,23,30,1,1
3875361,23,262,2,1
3875361,23,256,3,1
3875361,23,237,4,1
3875361,23,16,5,1
3875361,23,22,6,1
3875361,23,144,7,1
3875361,23,558,8,1
3875361,23,450,9,2
3875361,23,413,10,1
3875361,23,63,11,1
3875361,23,69,12,0
3875361,23,233,13,0
3875361,23,122,14,0
3875361,23,421,15,0
3875361,24,30,1,1
3875361,24,256,2,1
3875361,24,262,3,1
3875361,24,16,4,1
3875361,24,237,5,1
3875361,24,22,6,1
3875361,24,558,7,1
3875361,24,144,8,1
3875361,24,233,9,1
3875361,24,413,10,1
3875361,24,450,11,2
3875361,24,69,12,0
3875361,24,63,13,0
3875361,24,122,14,0
3875361,24,421,15,0
3875361,25,69,1,1
3875361,25,262,2,1
3875361,25,256,3,1
3875361,25,237,4,1
3875361,25,431,5,1
3875361,25,233,6,2
3875361,25,144,7,1
3875361,25,421,8,1
3875361,25,450,9,1
3875361,25,413,10,1
3875361,25,63,11,1
3875361,25,30,12,0
3875361,25,22,13,0
3875361,25,16,14,0
3875361,25,558,15,0
998537,1,30,1,1
998537,1,411,2,1
998537,1,119,3,1
998537,1,275,4,1
998537,1,256,5,1
998537,1,422,6,1
998537,1,210,7,1
998537,1,277,8,2
998537,1,296,9,1
998537,1,205,10,1
998537,1,189,11,1
998537,1,334,12,0
998537,1,14,13,0
998537,1,188,14,0
998537,1,365,15,0
998537,2,30,1,1
998537,2,256,2,1
998537,2,119,3,1
998537,2,411,4,1
998537,2,188,5,1
998537,2,422,6,1
998537,2,272,7,1
998537,2,277,8,2
998537,2,189,9,1
998537,2,296,10,1
998537,2,205,11,1
998537,2,334,12,0
998537,2,275,13,0
998537,2,365,14,0
998537,2,14,15,0
998537,3,30,1,1
998537,3,256,2,1
998537,3,237,3,1
998537,3,122,4,1
998537,3,138,5,1
998537,3,419,6,1
998537,3,272,7,1
998537,3,277,8,1
998537,3,70,9,1
998537,3,413,10,2
998537,3,529,11,1
998537,3,334,12,0
998537,3,245,13,0
998537,3,450,14,0
998537,3,56,15,0
998537,4,334,1,1
998537,4,237,2,1
998537,4,122,3,1
998537,4,256,4,1
998537,4,419,5,1
998537,4,272,6,1
998537,4,277,7,1
998537,4,70,8,1
998537,4,450,9,1
998537,4,413,10,2
998537,4,529,11,1
998537,4,30,12,0
998537,4,138,13,0
998537,4,245,14,0
998537,4,56,15,0
998537,5,334,1,1
998537,5,56,2,1
998537,5,122,3,1
998537,5,256,4,1
998537,5,419,5,1
998537,5,272,6,1
998537,5,277,7,1
998537,5,70,8,1
998537,5,484,9,1
998537,5,529,10,2
998537,5,307,11,1
998537,5,30,12,0
998537,5,237,13,0
998537,5,245,14,0
998537,5,413,15,0
998537,6,334,1,1
998537,6,237,2,1
998537,6,56,3,1
998537,6,122,4,1
998537,6,125,5,1
998537,6,484,6,1
998537,6,419,7,1
998537,6,233,8,2
998537,6,413,9,1
998537,6,307,10,1
998537,6,529,11,1
998537,6,30,12,0
998537,6,256,13,0
998537,6,245,14,0
998537,6,70,15,0
998537,7,30,1,1
998537,7,56,2,1
998537,7,44,3,1
998537,7,256,4,1
998537,7,125,5,1
998537,7,419,6,1
998537,7,233,7,2
998537,7,484,8,1
998537,7,413,9,1
998537,7,529,10,1
998537,7,307,11,1
998537,7,334,12,0
998537,7,122,13,0
998537,7,245,14,0
998537,7,70,15,0
998537,8,30,1,1
998537,8,56,2,1
998537,8,44,3,1
998537,8,256,4,1
998537,8,125,5,1
998537,8,419,6,1
998537,8,233,7,2
998537,8,484,8,1
998537,8,205,9,1
998537,8,529,10,1
998537,8,307,11,1
998537,8,334,12,0
998537,8,122,13,0
998537,8,245,14,0
998537,8,70,15,0
